-4.720532020066360579e-02 6.674060327757744271e-02 -3.897417648201195739e-02 -7.008454743091727807e-03 -3.975862123048119756e-02 -1.174694954378152217e-01 4.413254776879840802e-02 -5.412629585883010214e-02 1.305606082507743126e-01 -7.895076951880745236e-03 -1.381997994592529533e-01 9.934848299611233335e-02 -3.231998548141937211e-02 -3.818346742332619226e-02 1.437066772354397837e-01
4.009270742488577760e-02 1.862681718795691083e-03 -1.053145655273265424e-01 2.444153890809125373e-02 -1.037816919347421263e-01 -8.094972069257065639e-02 1.697933278051319550e-02 -2.753446710204135450e-02 6.977941467452378199e-02 -3.006919232073370502e-02 -1.685618571127258380e-01 4.445256645922507355e-02 -9.931721940890618494e-02 -1.469574563743272951e-02 1.638867391639826643e-01
-8.998400332813939750e-03 1.148223349755397513e-02 -1.089128406389240911e-01 3.316436933575263313e-02 -1.128010632191715490e-01 -1.382199944607519770e-01 1.955892714494550377e-02 -3.719296231377938744e-02 9.899751373326363957e-02 6.645340904673823282e-03 -1.120615860072642356e-01 2.196806963286800432e-02 -8.245323179039053263e-02 -7.770875906398790056e-02 1.746757188547417017e-01
-7.800774551904275655e-04 6.384739353447187182e-02 -3.516631817913895564e-02 -2.773508685992890146e-03 -2.690475859389006991e-02 -5.854637422128114443e-02 7.484733688047970346e-02 6.517116922927865090e-03 1.501782339634663288e-01 -6.339139898998856493e-02 -1.655528739251031778e-01 5.746568473716702485e-02 -3.962205041895303093e-02 -2.640169965322012799e-02 1.845744864067352387e-01
-4.015567442515323437e-02 5.804192124533368718e-02 -4.083506787022287560e-02 2.833547362633131658e-02 -1.137279468016733075e-01 -1.318846238353561795e-01 4.388307752712469756e-02 -6.405017509876133330e-02 1.174274571541210344e-01 -2.912756776142755993e-02 -1.696944014973346959e-01 1.741319733450976542e-02 -3.392861277623610700e-02 -8.285188193569029136e-02 1.238296035862662264e-01
-3.505235585673702019e-03 2.528074548451134801e-02 -3.967968577745210196e-02 1.810650946511434614e-02 -8.100720342938316776e-02 -6.604091973002471083e-02 -6.681012819441181638e-03 -7.270630229677439715e-02 1.263211544203739489e-01 -1.473414643768678617e-02 -1.185864611189651752e-01 7.187296842375652528e-02 -4.346115495336525664e-02 -8.309351732451666916e-02 1.242301295295195895e-01
2.175296238769335033e-02 7.767508305107110808e-03 -3.475970281529985190e-02 2.607982271819786306e-03 -1.784404574881010355e-02 -6.814367747059379976e-02 8.518951241252310791e-02 -7.795459766761232007e-04 1.438302291114734732e-01 -8.933595137081000448e-02 -8.880975878731202366e-02 1.038045331638874080e-01 -1.111013737454931566e-01 -4.613157016671905197e-02 1.241067084159334089e-01
1.448023929344411515e-02 3.656941268923346190e-03 -9.105779144593702246e-02 2.073101605139909126e-02 -1.071081198033991960e-01 -1.144638586440775430e-01 3.624046962734091357e-03 -6.516896415377297636e-02 8.879574276243921982e-02 -3.109646857251282051e-02 -1.250215298825846921e-01 4.756970337609946198e-02 -1.051764834530889842e-01 -1.184903995222962199e-02 1.944015192487549837e-01
2.425221233388233019e-02 8.305972844114951903e-02 -1.268129906865805290e-01 3.043339698327943155e-02 -4.447165256551002810e-02 -1.104111631019128875e-01 -7.330155655308056607e-03 -8.064736316577425512e-02 1.192297922521241144e-01 -1.037896395898307428e-01 -1.256038718578639524e-01 8.231998537383894421e-02 -6.803555327978556833e-02 5.588637442113488646e-03 2.159221137597923668e-01
3.070839549478376548e-02 7.995148473977072012e-02 -1.270581389353526158e-01 4.866067454577592544e-02 -9.353863026093031663e-02 -8.122698212303314236e-02 -1.127593770869225742e-03 -4.509645842015346656e-02 1.022771863237047080e-01 -3.186589955081824826e-02 -9.172101436798589524e-02 4.954920331876982303e-02 -5.191705217541808109e-02 -5.980858262564259925e-02 1.495003335406445977e-01
5.155816853612239792e-02 7.358624936820351570e-03 -8.089773336818995020e-02 3.951372764720140901e-02 -4.335199054258496998e-02 -1.224314911132518280e-01 8.338262203627039293e-02 -9.137675876839143618e-02 1.560012712076416508e-01 -3.305613504869214098e-02 -1.649757007885159776e-01 2.212147117399146032e-02 -4.479081093244875050e-02 4.520582864702641507e-05 1.256377638821321030e-01
-7.537117322927867902e-03 3.062060143361371861e-02 -1.118059945672466582e-01 5.923404204606138451e-02 -8.051091792694576449e-03 -1.134848480446874475e-01 7.145764386449882100e-02 -3.325192969775467994e-02 1.252138125964084858e-01 -8.074419973541120676e-02 -1.381798723488988911e-01 9.026218704295961570e-02 -9.145161195479195593e-02 -1.615611852341823293e-02 1.596386562514085228e-01
1.724590658861969994e-02 5.347432498185562127e-02 -1.439407729800511460e-01 5.777778113593563108e-02 -1.311000082492655081e-02 -1.048284407520955197e-01 5.238845467882780049e-02 -6.288258404529199763e-02 9.843369596790582654e-02 -2.176832030016064706e-02 -1.096841500039380385e-01 3.069867840331571771e-02 -2.121343347330397269e-02 -3.601515812795506172e-02 1.653423899404436181e-01
2.860044130439565874e-02 -1.562156264156309114e-02 -7.298202527869555867e-02 5.600252696254971740e-02 -7.583721185209660320e-02 -8.910212599772365794e-02 8.110382223707594818e-02 -2.985765736113627639e-02 6.692887506525092844e-02 -2.718094765009215069e-02 -1.627997568406276130e-01 7.050334455233593645e-02 -2.386036165158197248e-02 -8.553305139576485028e-02 2.286279063256236310e-01
2.629571419147046230e-02 9.456781289108512345e-03 -1.730477793985705781e-01 6.129439142502531024e-02 -3.468026503963923465e-03 -6.825330483287260497e-02 -1.305569340325078709e-02 -7.602487411040804999e-02 5.183007178722408292e-02 -5.718392427766660208e-02 -1.559052468417486403e-01 6.351617497970481196e-02 -4.629647201452113947e-02 -9.731643393850986437e-03 2.059560668676154727e-01
1.074480020835925365e-01 5.055333172541594949e-02 -1.511993989647061054e-01 -2.256582800583432913e-03 -1.276840354249836676e-02 -5.318331932036852311e-02 -1.074251479054051314e-02 -4.238002488783631366e-02 6.480822198175559268e-02 -1.281599802204204941e-01 -1.238064175594360689e-01 8.448349687433871769e-02 -1.783796652046627448e-02 -3.739846692144871421e-02 1.534223754381754956e-01
5.294481987711038840e-02 3.573055402800653230e-02 -1.570163295204443921e-01 1.564375373073008044e-02 -5.774127150711509671e-03 -3.540056767301803797e-02 7.332700334087075000e-03 -6.555640447061464315e-02 3.213249372228766526e-02 -4.059988554243956771e-02 -1.388524045777156934e-01 4.621180382474334575e-02 1.721487888628590174e-02 -4.756999858638913392e-02 2.252059465015905371e-01
1.476331524170628740e-01 -3.870010769762101399e-02 -1.821385093639088792e-01 8.496584674105769897e-02 4.198037595254032472e-02 -8.135039606283944735e-02 6.524265340316082185e-02 -1.116090026649592948e-01 1.130141554175385643e-01 -7.539630530988278290e-02 -1.338991552049474676e-01 7.427860366571417683e-02 -4.215666462498900147e-02 2.223858210704098004e-02 2.051198629410456997e-01
7.775268926199767339e-02 1.003674359430708693e-02 -1.649818848720746300e-01 8.897857943018325222e-02 -2.957994924343283760e-02 -8.730597465379420774e-02 -2.103056729574766248e-02 -6.599793462692349344e-02 2.019218998911698898e-02 -7.964379926208603466e-02 -1.371262970978344986e-01 7.769123816176552733e-02 -2.238209801902458357e-02 3.052554982067685191e-02 2.114139115225290300e-01
8.328670736727458723e-02 -4.718793047817211594e-02 -1.761411365868983392e-01 7.656600609028323123e-02 3.154819099039054414e-02 -3.493334757139071600e-02 2.452063050409441364e-02 -9.200598535987010440e-02 3.231094929078157790e-02 -9.113168442879591991e-02 -8.812978426627758599e-02 -1.071890734144906321e-02 2.999659385928835770e-02 4.056661257315630209e-03 1.548661355039642473e-01
1.767598207620329487e-01 -1.251796237747716117e-02 -1.914328012939696955e-01 8.333877531851681397e-02 4.424112773073197308e-02 -5.774911320447054242e-02 5.277592320172137808e-02 -6.581079422289988490e-02 9.096749597945390231e-02 -6.352912689158296544e-02 -8.364667418994725656e-02 -1.403687689019288143e-02 4.738159115808245753e-02 -5.510930364018829658e-03 1.413756959719315587e-01
1.731576851001646045e-01 -7.020303120290287413e-02 -2.146431176174848354e-01 6.294928185560086376e-02 2.117371249160392155e-02 -4.782770999554174229e-03 -3.219956294710511757e-02 -3.670238011191727379e-02 8.464385852477324113e-02 -1.143091031809069652e-01 -8.049034378522745836e-02 1.884847598547377892e-02 -8.465050404823207947e-03 3.265979062938896560e-02 1.603629377782671561e-01
1.149430631873813446e-01 -1.868183684558201441e-02 -1.861828081919054134e-01 6.276455667508140657e-02 8.283430725566434671e-02 -1.546253015365678558e-02 -4.184937934350572986e-02 -1.051577652608832320e-01 2.968871509121889102e-02 -1.568937047071402024e-01 -4.991888080974772601e-02 -1.071841601212864675e-02 1.625056782478096970e-02 -2.833737015932845729e-02 2.259147001785136166e-01
1.770700124597077707e-01 -3.990151491059534816e-02 -2.550673422803780288e-01 6.217756624003648730e-02 1.100549784429156186e-01 -3.599652363304072650e-03 -3.955978591140660999e-02 -8.622447625040867425e-02 1.371278376459274945e-02 -1.067704326425349126e-01 -1.429913078922472602e-01 7.496326601666304656e-03 9.707258925193508470e-03 4.237146609255428020e-02 1.284297017005337493e-01
8.726588577520939805e-02 -1.015606294508482332e-03 -2.210319084589777716e-01 1.555578436913859497e-01 -1.395989935709169433e-02 -4.167190008116479494e-02 -7.842931725213568572e-02 -1.203631151041361785e-01 3.944855137494075042e-02 -1.107551164735622456e-01 -1.184703166997994050e-01 -2.674193584782843733e-03 2.953945076956700916e-02 7.442050804607766579e-02 8.336922434479109023e-02
9.187633344949008851e-02 -4.066635614199072546e-02 -1.441077594834859754e-01 1.276397506017765970e-01 6.300054293126078342e-02 -3.365925060444278222e-02 -9.117981059935856281e-02 -1.524085071815946546e-01 5.573101283087226326e-02 -5.195911973742126100e-02 -1.784934831795855492e-01 6.672993864222306892e-02 1.837235904055132749e-02 8.744582187534784279e-02 1.329019580582207483e-01
9.828176112436923240e-02 -1.984180465544077565e-02 -2.051857481182457199e-01 1.698913403681503176e-01 8.423412947757176472e-03 -7.674520263485053173e-02 -9.064758947605247585e-02 -1.467778345788839367e-01 1.905349656812577869e-02 -1.077442581034966373e-01 -1.545466399196270546e-01 4.283435806179847899e-02 6.314176649966006527e-02 3.277970860359652461e-02 7.014354271579381628e-02
1.639294188400508556e-01 -6.733806846169882593e-03 -1.912887405570711796e-01 1.854671775517088839e-01 7.832630767686997453e-02 -5.929278046113654888e-02 -6.109019092254846378e-02 -1.588804025990888102e-01 1.063517983259935906e-02 -8.852637137486935037e-02 -1.692529546795833451e-01 1.652924560391250478e-02 1.772539107318970089e-02 1.090627812555403364e-01 1.468120657272057039e-01
1.881262064368604547e-01 -4.769868021868312741e-03 -2.235043684407095888e-01 2.098946917365249465e-01 4.303448769315523781e-02 -6.528157770815569069e-03 -3.672184961480733090e-02 -1.357828379263338325e-01 1.206757149959183928e-02 -9.834617560409469883e-02 -1.958599581801911960e-01 -1.601905765976907245e-02 2.598297891596412085e-02 9.904489303560444491e-02 1.418670189333727238e-01
1.489516860839180667e-01 7.248183657726701284e-03 -2.502245410337204379e-01 2.377492283674525475e-01 1.130400674933094152e-01 -2.860086420270308016e-02 -5.678246402258178838e-02 -1.392794651992946831e-01 -1.887054135614289058e-02 -7.127565859185105990e-02 -1.421908252505117431e-01 -1.912164645808929822e-02 3.096961889881427038e-02 5.394091261297101481e-02 1.252992544354038229e-01
2.088926354763024629e-01 1.765842558488493405e-02 -2.028861770827212752e-01 1.862682902849352451e-01 6.585136522313182750e-02 -4.352249896661870843e-02 -1.100013297272241092e-01 -1.289006287235996417e-01 3.224448186751101286e-02 -8.878565487777456688e-02 -1.527070144050923228e-01 2.887077289301235791e-02 1.057291906578720214e-01 7.302629152791209610e-02 1.061154399697752104e-01
2.144118079300622315e-01 -4.969821059083615045e-02 -2.218244227650170153e-01 1.838724175282601958e-01 1.317337046585347338e-01 -5.836807241104123058e-03 -1.151460654354327789e-01 -1.293373000353225388e-01 7.348321083587024127e-03 -7.654919501695925388e-02 -1.851916596163935003e-01 -4.390587679148869049e-02 4.325490903049836189e-02 9.211475711406863498e-02 5.881764586333343425e-02
1.812971136949357576e-01 -8.563759840982830551e-02 -2.402863155815951612e-01 2.445821726949068686e-01 1.453788451862779163e-01 2.219857330726453248e-02 -9.507764188846565268e-02 -1.718797312840396052e-01 -6.448019025023805223e-04 -1.029421513183120113e-01 -1.123968202258888716e-01 -1.837988142557607854e-02 7.512158039522560948e-02 8.667786237067795496e-02 1.397416508337963881e-01
1.869754475498835722e-01 -3.878485630998181055e-02 -3.145546692988407389e-01 2.251035706330659358e-01 9.279359591837132992e-02 -1.699762574742386123e-04 -4.829591703335646413e-02 -1.029167790173963204e-01 -6.901333855418781416e-02 -8.109866544226097818e-02 -1.676750391362274717e-01 -5.854135622567337160e-02 5.252949662533904635e-02 1.242498695786939944e-01 5.869442137642458257e-02
2.038446668330583800e-01 -1.989574908362183245e-02 -2.349147619289701505e-01 2.472364519183227749e-01 1.504976131473240719e-01 4.992520215715962051e-02 -6.528297121621248755e-02 -1.586446413274996137e-01 1.608928151115057888e-03 -1.519837408367102904e-01 -1.812823024924956894e-01 -5.299570652901251094e-02 1.537701462549263265e-01 1.186654849609735385e-01 1.187631999118748255e-01
1.911130309131509053e-01 -7.529831220376739798e-02 -3.118284807813010984e-01 1.982032850726229978e-01 1.099081208167184132e-01 3.392883300187681667e-02 -1.006964049991271593e-01 -1.152563868258283247e-01 -2.489972378382040996e-02 -1.307598659532641094e-01 -1.025547356566191559e-01 -5.053873113983880019e-03 1.388208251149584127e-01 1.470426018103049848e-01 1.131304822437671775e-01
2.570537345153285358e-01 -8.109117072211598221e-02 -2.496334379700042017e-01 1.999181058743702000e-01 1.133168004919074129e-01 5.245359254278457450e-03 -1.322086894966945370e-01 -1.858430623238166157e-01 -6.142703437365799879e-02 -1.490886911621763511e-01 -1.200391901951978063e-01 -3.534401991868450083e-02 1.009105094884942266e-01 1.694083577465319013e-01 1.594889586289575112e-01
2.659860972005205770e-01 -8.551750031171545530e-02 -2.894555297380105308e-01 1.609616907387600715e-01 8.438966658113930541e-02 -1.370490191444351420e-02 -8.963804148601434152e-02 -1.245101351050446753e-01 -8.188011924501871486e-02 -7.849673889999808640e-02 -1.770905566342186876e-01 -9.894227906644377860e-03 1.687273223800314637e-01 9.080661349850308039e-02 9.388956666643326343e-02
2.498685178762800052e-01 -1.003233592037615640e-01 -3.372080203169849355e-01 2.345205624646002907e-01 9.604859075263584567e-02 -5.240962319449821681e-03 -9.926061441496157600e-02 -1.055643799204989824e-01 -7.999644617689311010e-02 -8.312859372600756025e-02 -1.215560781196652063e-01 -5.103572897805363356e-02 1.526897787094690373e-01 1.608305655049091787e-01 7.836638011050928165e-02
2.877610309862236870e-01 -5.109221701406409938e-02 -2.807243492492818571e-01 1.738817801212232672e-01 1.882075139377676620e-01 2.419587273334007291e-02 -1.235257670224866183e-01 -1.996589149899451465e-01 -3.459008289590144447e-02 -1.500704480232622762e-01 -1.737780132354604656e-01 -2.416855690500123444e-02 1.519292110646800753e-01 1.547229174148611053e-01 1.052334894880331551e-01
2.188792155885440904e-01 -4.672457267464987657e-02 -3.471105892307706497e-01 1.703164579057613037e-01 1.080911114563355285e-01 7.501925886109168939e-02 -1.045763023587298196e-01 -1.339837886954853841e-01 -2.700397358951530172e-02 -1.086566630207047995e-01 -1.481401044330336314e-01 1.300459373704412371e-02 1.734227439874001242e-01 1.689100058610794042e-01 1.151000859503146789e-01
2.308042779234412145e-01 -6.733932933407552057e-02 -2.853647990220807285e-01 1.876123706350331932e-01 1.791770277086459640e-01 2.827196656570924241e-02 -1.255482684755401812e-01 -1.634797390128439887e-01 1.723427952258630921e-03 -1.485820098272190581e-01 -1.427945910673750207e-01 -3.296660802172630966e-02 8.415424740421675875e-02 1.652475411314503484e-01 1.099902176332255149e-01
2.636471681824374413e-01 -3.510631266127324512e-02 -2.979566613730006419e-01 1.608856091328846605e-01 1.022616056427783499e-01 -8.951211211111574986e-03 -1.409443662616559623e-01 -1.263824410757897476e-01 -3.164805532770530866e-02 -9.193342230999919373e-02 -1.868920743155506603e-01 -4.727982289570534929e-02 1.350061204225601330e-01 7.426110255528467485e-02 1.012048411341157778e-01
2.376703392739373255e-01 -6.175561146733073853e-02 -2.948815694016885813e-01 2.002958150499092871e-01 1.258198385891377835e-01 3.386572572729070613e-02 -7.295742523481481279e-02 -1.203543189651782447e-01 -9.695949454266609285e-03 -1.154588594149340564e-01 -9.917123838027491756e-02 -2.335053034347556178e-02 1.726286682361716784e-01 1.560327339330628837e-01 1.116829602770980923e-01
2.725656252960653170e-01 -1.215318897840482193e-01 -3.579509473368618355e-01 1.662760776160826792e-01 1.290215773747915018e-01 3.087842516939166750e-03 -7.463994004367918711e-02 -1.091045005001084339e-01 -7.795091480425292430e-02 -1.746955233821882447e-01 -1.036557741044470404e-01 -5.561392459274230177e-02 1.487127344737213253e-01 1.256301556247053086e-01 1.872523758837325580e-01
2.725468061404822673e-01 -5.060856483437640302e-02 -3.609841569852286214e-01 1.981333444999526239e-01 1.773774814087838991e-01 5.545190433816427761e-02 -9.793372908920110198e-02 -1.604108235615842870e-01 -1.889956691629091079e-02 -1.017294650559834174e-01 -1.649334331955392974e-01 -2.574426301757722080e-02 1.506031031488892780e-01 1.206130955921160264e-01 1.919546837997163913e-01
2.890965898732381079e-01 -9.716586618744060821e-02 -3.118027093820519013e-01 1.904621151734933460e-01 1.664567419745103249e-01 -4.862481833231107470e-03 -6.530276137612055221e-02 -1.413001485032643889e-01 -6.950264287018535769e-02 -1.058056104218453169e-01 -1.158850672912316165e-01 -1.994838955532462002e-02 1.594804006341512537e-01 1.410255652825223860e-01 1.205501084578821658e-01
2.409908299211181992e-01 -1.150397934812050216e-01 -3.210312830763478176e-01 1.842061632203305099e-01 1.848786266781752841e-01 2.433128088318966750e-02 -4.853726057326279014e-02 -1.754542288622659429e-01 -5.555829860995792346e-02 -1.330898493005586436e-01 -1.822775198744685798e-01 -4.421405679278631040e-02 1.555277366567832942e-01 1.365846825537141151e-01 1.844316227018031884e-01
3.110760012860278034e-01 -2.981767975279667540e-02 -3.168684242033715792e-01 1.574018138610533413e-01 9.769482018351036134e-02 5.052574873545883499e-02 -4.809519242424908914e-02 -1.294033078828474292e-01 -3.618449742964055527e-02 -1.524232403155788007e-01 -1.388984849908311558e-01 1.291791700199314621e-02 9.868721217120375588e-02 7.483914932710503121e-02 1.699643823076785465e-01
2.440711932086809255e-01 -5.183175152256294660e-02 -3.338171958965031050e-01 2.146641665576474178e-01 1.731296431021670523e-01 -4.031012551324458792e-02 -8.800789978931572444e-02 -1.586680911649965275e-01 2.209448364657712327e-02 -1.323970155383261404e-01 -1.721128073834827243e-01 -1.150179010785747601e-02 1.375386095005406428e-01 4.310422902902959902e-02 2.292861748917614795e-01
3.093515010632136297e-01 -2.426755152105893737e-02 -3.464027772806793637e-01 1.611682047051292421e-01 8.512726506045367736e-02 -3.855449624266710229e-02 -5.518420305182457353e-02 -1.180953893903255864e-01 -3.546523045665181395e-02 -1.473783836593355601e-01 -1.778633248393120259e-01 4.161203034402853607e-02 1.142768245032543400e-01 1.131527180161959745e-01 1.976607402099353483e-01
2.394023713139250831e-01 -1.102676194460311676e-01 -3.101862644430526395e-01 1.835807085980785403e-01 7.867864510193595118e-02 -2.856290818716480939e-02 -1.769136563618112570e-02 -1.783696475507565438e-01 8.379683643044238267e-03 -1.602501189830576878e-01 -1.812157285865879097e-01 1.616015065674969789e-02 7.962776089079663666e-02 6.962349893867424144e-02 1.654767688300579909e-01
2.698062839712967453e-01 -8.742345103591842026e-02 -3.643479585111092933e-01 1.914012194059212524e-01 8.783542650681784580e-02 -3.605472021162013652e-02 -9.347026166441703421e-02 -1.080805999429096526e-01 -3.597985280167200622e-02 -1.994582444956756739e-01 -2.033038081287639187e-01 9.848712334003558236e-03 5.748791620716497269e-02 3.460620465675483259e-02 2.524828483464512940e-01
2.966747950045607318e-01 -7.111381911297585956e-02 -3.770225625060087959e-01 1.391132336531798186e-01 1.643675017889064394e-01 1.574691054961378095e-02 -8.714584522182085291e-02 -1.121211598095015749e-01 5.337437464071786292e-02 -2.106473311431409090e-01 -2.008427896881346819e-01 -3.439506057411626655e-02 4.266602362297575168e-02 1.599306782675186805e-02 2.117321226286634772e-01
2.886278524356603592e-01 -5.299948774784475625e-02 -3.562318230270882236e-01 1.128651683103589765e-01 9.177879020152590606e-02 1.292090241020754648e-03 -1.340630964933111485e-03 -1.372224102979248683e-01 3.660627384559780872e-02 -2.046691672161328468e-01 -2.091052722839172040e-01 3.363199183666853997e-02 5.164174713482171108e-02 8.950672419539695834e-02 2.463583201949156587e-01
2.298459461967517492e-01 -7.124822401962048468e-02 -3.671797410850684562e-01 1.327587565526771041e-01 1.314411880047276215e-01 -3.724729145921645834e-02 -6.616926702989001097e-02 -1.063284271157045741e-01 1.113971710298793799e-02 -1.816802500708171175e-01 -1.523557702170541817e-01 3.702365046179485059e-02 9.349675193370281245e-02 5.787600396739756015e-03 2.252985514334259753e-01
2.152791697470308740e-01 -1.063891992074840198e-01 -3.130485119470067801e-01 1.016167472279292106e-01 8.103000956193402715e-02 -6.242859703777298153e-02 2.464254308222105921e-02 -1.507523241583855478e-01 5.963977477292335683e-02 -1.543882464848283786e-01 -1.803411313421626472e-01 -1.740913867957668421e-02 2.560192066102658093e-02 1.736171489251945449e-02 2.543374734218583066e-01
2.047257259386298101e-01 -2.741919064805790895e-02 -2.571533776785666636e-01 2.274483662885233848e-01 1.780238763551752340e-02 -7.595634724028664519e-02 -4.950848588038423564e-02 -2.002141278585460871e-01 4.052142017955739917e-02 -1.261437207206456135e-01 -2.288158716658462433e-01 2.527522177866325589e-02 -2.364342324055262665e-02 1.004665763609163681e-01 1.546165169867050326e-01
1.800703422804350584e-01 -2.908312822728879865e-02 -2.544741786364852487e-01 2.328304986935629539e-01 -1.174771872231541309e-02 -6.745403573274592890e-02 -7.929208721900815604e-02 -2.005620879946290180e-01 6.854108021680570262e-02 -1.508319714421791358e-01 -2.847437915781402817e-01 2.381765253718928430e-02 -3.254148927390169976e-02 7.100537379883012368e-02 1.858212571386649303e-01
2.006698132991541761e-01 -6.443678160040454406e-04 -2.701840453244169771e-01 1.777415816887842615e-01 2.462131406252173957e-02 -1.273517275166159424e-01 -3.280082130836482757e-02 -1.963751496474897273e-01 8.690107729802959424e-02 -1.495658272949887124e-01 -2.430549414465777158e-01 3.385828920726834113e-02 2.997174551688453620e-02 4.684473160641507150e-02 2.587051336429117554e-01
1.166236446328400567e-01 4.401936138983630897e-02 -3.086657839922481439e-01 1.971812781345703425e-01 3.044306240406376846e-02 -1.358610303632659111e-01 -2.798416353895638933e-02 -1.245200691422806150e-01 1.215312471946222717e-01 -1.051723517554017107e-01 -2.436302389080488018e-01 5.271882975731166654e-02 -2.311710147412933403e-02 7.379919143115032387e-02 2.801134652172291850e-01
1.473646855863089966e-01 2.502555687559600978e-02 -3.249754799548365547e-01 2.404350770669729798e-01 2.544302354437090463e-02 -1.514796548290122113e-01 -1.400245759471795831e-02 -1.479062339006679272e-01 9.746772077722473671e-02 -1.295023445170488396e-01 -2.235075464960934455e-01 1.026442272730331423e-01 -4.301285345587468889e-02 9.519651836921252941e-02 2.419616326196419032e-01
1.444610161629469869e-01 -3.428330484440630238e-03 -2.939302118123270913e-01 2.008346220646768376e-01 -2.826989348697555790e-02 -7.033009771414937272e-02 -1.575655014530193826e-02 -1.826734607070678307e-01 1.244478723167537354e-01 -1.240436795292292338e-01 -2.091114468813346505e-01 7.419363053697698718e-02 -1.807842154538450569e-02 2.379834494312300583e-02 2.915638114407322345e-01
1.555714597956152079e-01 6.073750754328630097e-03 -2.712120485620149735e-01 2.111609397061177396e-01 -4.210855010246973562e-02 -7.626863806387695899e-02 1.208892947521911926e-02 -1.697995669355584769e-01 1.463723017749760102e-01 -1.241001237603042290e-01 -2.778439001941991338e-01 8.086799732975037680e-02 -4.023550056013502907e-02 1.634916059349366194e-02 2.451001586612660266e-01
